time,altMsl,tas,vvi,mach,ias,alpha,nx,ny,nz,x,y,z
5.448700e+01,2.205634e+02,1.429820e+02,3.667336e+00,4.212274e-01,1.414735e+02,9.439740e+00,1.305407e+00,1.847131e+00,-1.090641e-02,-3.003393e+05,2.205817e+02,5.272021e+05
5.450400e+01,2.206294e+02,1.431511e+02,3.675144e+00,4.217259e-01,1.416404e+02,9.434368e+00,1.305751e+00,1.848558e+00,-1.226816e-02,-3.003369e+05,2.206441e+02,5.272017e+05
5.452000e+01,2.206957e+02,1.433203e+02,3.683184e+00,4.222244e-01,1.418072e+02,9.435901e+00,1.306331e+00,1.851971e+00,-1.359600e-02,-3.003346e+05,2.207030e+02,5.272013e+05
5.453700e+01,2.207622e+02,1.434893e+02,3.691792e+00,4.227228e-01,1.419740e+02,9.444125e+00,1.307240e+00,1.859117e+00,-1.502896e-02,-3.003322e+05,2.207659e+02,5.272009e+05
5.455400e+01,2.208289e+02,1.436582e+02,3.701180e+00,4.232207e-01,1.421407e+02,9.458760e+00,1.308326e+00,1.867545e+00,-1.652309e-02,-3.003298e+05,2.208289e+02,5.272005e+05
5.457000e+01,2.208736e+02,1.437707e+02,3.707937e+00,4.235524e-01,1.422517e+02,9.471972e+00,1.309143e+00,1.873673e+00,-1.747051e-02,-3.003276e+05,2.208884e+02,5.272001e+05
5.458700e+01,2.209408e+02,1.439393e+02,3.718973e+00,4.240492e-01,1.424180e+02,9.496772e+00,1.310583e+00,1.884811e+00,-1.886781e-02,-3.003252e+05,2.209520e+02,5.271996e+05
5.460400e+01,2.210084e+02,1.441075e+02,3.731359e+00,4.245454e-01,1.425841e+02,9.527178e+00,1.312287e+00,1.898511e+00,-2.034104e-02,-3.003228e+05,2.210158e+02,5.271992e+05
5.462000e+01,2.210762e+02,1.442755e+02,3.745247e+00,4.250405e-01,1.427498e+02,9.562802e+00,1.314110e+00,1.912760e+00,-2.173622e-02,-3.003205e+05,2.210762e+02,5.271988e+05
5.463700e+01,2.211217e+02,1.443872e+02,3.755391e+00,4.253699e-01,1.428601e+02,9.589293e+00,1.315413e+00,1.922787e+00,-2.266025e-02,-3.003181e+05,2.211404e+02,5.271984e+05
5.465400e+01,2.211901e+02,1.445545e+02,3.772092e+00,4.258631e-01,1.430251e+02,9.632848e+00,1.317575e+00,1.939772e+00,-2.399823e-02,-3.003157e+05,2.212052e+02,5.271979e+05
5.467000e+01,2.212590e+02,1.447214e+02,3.790811e+00,4.263549e-01,1.431897e+02,9.680537e+00,1.319962e+00,1.958564e+00,-2.526776e-02,-3.003134e+05,2.212666e+02,5.271975e+05
5.468700e+01,2.213283e+02,1.448877e+02,3.811641e+00,4.268453e-01,1.433538e+02,9.731946e+00,1.322391e+00,1.977393e+00,-2.643428e-02,-3.003110e+05,2.213321e+02,5.271970e+05
5.470400e+01,2.213980e+02,1.450535e+02,3.834675e+00,4.273342e-01,1.435174e+02,9.786693e+00,1.324934e+00,1.997211e+00,-2.755217e-02,-3.003086e+05,2.213980e+02,5.271966e+05
5.472000e+01,2.214448e+02,1.451637e+02,3.851357e+00,4.276591e-01,1.436261e+02,9.824813e+00,1.326722e+00,2.011360e+00,-2.826385e-02,-3.003063e+05,2.214602e+02,5.271961e+05
5.473700e+01,2.215154e+02,1.453286e+02,3.878467e+00,4.281451e-01,1.437887e+02,9.884044e+00,1.329483e+00,2.033109e+00,-2.927384e-02,-3.003039e+05,2.215271e+02,5.271956e+05
5.475400e+01,2.215866e+02,1.454928e+02,3.908089e+00,4.286291e-01,1.439507e+02,9.945384e+00,1.332238e+00,2.054551e+00,-3.021167e-02,-3.003014e+05,2.215945e+02,5.271952e+05
5.477000e+01,2.216584e+02,1.456563e+02,3.940303e+00,4.291113e-01,1.441120e+02,1.000843e+01,1.335078e+00,2.076877e+00,-3.107079e-02,-3.002992e+05,2.216584e+02,5.271947e+05
5.478700e+01,2.217067e+02,1.457650e+02,3.963313e+00,4.294316e-01,1.442191e+02,1.005117e+01,1.337077e+00,2.092735e+00,-3.155737e-02,-3.002967e+05,2.217265e+02,5.271942e+05
5.480400e+01,2.217796e+02,1.459274e+02,4.000192e+00,4.299104e-01,1.443793e+02,1.011592e+01,1.340039e+00,2.116268e+00,-3.221713e-02,-3.002943e+05,2.217956e+02,5.271937e+05
5.482100e+01,2.218533e+02,1.460890e+02,4.039928e+00,4.303870e-01,1.445387e+02,1.018108e+01,1.342999e+00,2.139791e+00,-3.279386e-02,-3.002919e+05,2.218654e+02,5.271932e+05
5.483700e+01,2.219277e+02,1.462499e+02,4.082625e+00,4.308614e-01,1.446974e+02,1.024615e+01,1.346084e+00,2.164788e+00,-3.312222e-02,-3.002896e+05,2.219318e+02,5.271927e+05
5.485400e+01,2.220030e+02,1.464100e+02,4.128498e+00,4.313334e-01,1.448553e+02,1.031050e+01,1.349243e+00,2.191119e+00,-3.313794e-02,-3.002872e+05,2.220030e+02,5.271922e+05
5.487100e+01,2.220537e+02,1.465163e+02,4.160856e+00,4.316467e-01,1.449601e+02,1.035271e+01,1.351285e+00,2.208408e+00,-3.308413e-02,-3.002847e+05,2.220745e+02,5.271917e+05
5.488700e+01,2.221304e+02,1.466750e+02,4.212021e+00,4.321148e-01,1.451166e+02,1.041460e+01,1.354237e+00,2.233545e+00,-3.290046e-02,-3.002824e+05,2.221431e+02,5.271912e+05
5.490400e+01,2.222081e+02,1.468330e+02,4.266392e+00,4.325805e-01,1.452723e+02,1.047427e+01,1.357197e+00,2.259503e+00,-3.232005e-02,-3.002800e+05,2.222167e+02,5.271906e+05
5.492000e+01,2.222869e+02,1.469901e+02,4.324047e+00,4.330436e-01,1.454272e+02,1.053107e+01,1.360014e+00,2.285025e+00,-3.156453e-02,-3.002777e+05,2.222869e+02,5.271901e+05
5.493700e+01,2.223399e+02,1.470943e+02,4.364256e+00,4.333511e-01,1.455300e+02,1.056705e+01,1.361796e+00,2.301463e+00,-3.094638e-02,-3.002753e+05,2.223618e+02,5.271896e+05
5.495400e+01,2.224204e+02,1.472501e+02,4.427047e+00,4.338104e-01,1.456835e+02,1.061790e+01,1.364284e+00,2.324021e+00,-2.990318e-02,-3.002728e+05,2.224381e+02,5.271890e+05
5.497000e+01,2.225021e+02,1.474051e+02,4.492784e+00,4.342674e-01,1.458363e+02,1.066456e+01,1.366650e+00,2.346131e+00,-2.841967e-02,-3.002705e+05,2.225111e+02,5.271885e+05
5.498700e+01,2.225849e+02,1.475594e+02,4.561330e+00,4.347223e-01,1.459883e+02,1.070659e+01,1.368792e+00,2.366825e+00,-2.695790e-02,-3.002681e+05,2.225894e+02,5.271879e+05
5.500400e+01,2.226689e+02,1.477130e+02,4.632424e+00,4.351753e-01,1.461397e+02,1.074364e+01,1.370699e+00,2.384819e+00,-2.544372e-02,-3.002657e+05,2.226689e+02,5.271873e+05
5.502000e+01,2.227256e+02,1.478150e+02,4.681114e+00,4.354763e-01,1.462403e+02,1.076548e+01,1.371860e+00,2.395635e+00,-2.427692e-02,-3.002634e+05,2.227443e+02,5.271868e+05
5.503700e+01,2.228118e+02,1.479677e+02,4.756000e+00,4.359264e-01,1.463907e+02,1.079373e+01,1.373441e+00,2.411103e+00,-2.240308e-02,-3.002609e+05,2.228260e+02,5.271862e+05
5.505400e+01,2.228992e+02,1.481198e+02,4.832899e+00,4.363751e-01,1.465406e+02,1.081635e+01,1.374788e+00,2.424810e+00,-2.071003e-02,-3.002585e+05,2.229089e+02,5.271856e+05
5.507000e+01,2.229880e+02,1.482715e+02,4.911535e+00,4.368225e-01,1.466901e+02,1.083319e+01,1.375901e+00,2.435712e+00,-1.889546e-02,-3.002562e+05,2.229880e+02,5.271850e+05
5.508700e+01,2.230479e+02,1.483725e+02,4.964814e+00,4.371202e-01,1.467895e+02,1.084117e+01,1.376527e+00,2.442215e+00,-1.756777e-02,-3.002537e+05,2.230727e+02,5.271844e+05
5.510400e+01,2.231390e+02,1.485237e+02,5.045885e+00,4.375659e-01,1.469384e+02,1.084824e+01,1.377281e+00,2.450937e+00,-1.582795e-02,-3.002513e+05,2.231591e+02,5.271838e+05
5.512000e+01,2.232314e+02,1.486745e+02,5.128154e+00,4.380109e-01,1.470870e+02,1.084933e+01,1.377811e+00,2.458056e+00,-1.421450e-02,-3.002490e+05,2.232417e+02,5.271832e+05
5.513700e+01,2.233253e+02,1.488252e+02,5.211336e+00,4.384554e-01,1.472355e+02,1.084452e+01,1.378107e+00,2.462342e+00,-1.245509e-02,-3.002465e+05,2.233305e+02,5.271826e+05
5.515400e+01,2.234206e+02,1.489758e+02,5.295237e+00,4.388996e-01,1.473838e+02,1.083392e+01,1.378189e+00,2.465711e+00,-1.085964e-02,-3.002441e+05,2.234206e+02,5.271820e+05
5.517000e+01,2.234849e+02,1.490762e+02,5.351495e+00,4.391955e-01,1.474826e+02,1.082366e+01,1.378132e+00,2.467433e+00,-9.927999e-03,-3.002418e+05,2.235063e+02,5.271814e+05
5.518700e+01,2.235826e+02,1.492267e+02,5.436213e+00,4.396394e-01,1.476308e+02,1.080353e+01,1.377870e+00,2.468155e+00,-8.574717e-03,-3.002393e+05,2.235989e+02,5.271807e+05
5.520400e+01,2.236817e+02,1.493773e+02,5.521089e+00,4.400835e-01,1.477791e+02,1.077792e+01,1.377387e+00,2.466845e+00,-7.256715e-03,-3.002369e+05,2.236928e+02,5.271801e+05
5.522000e+01,2.237823e+02,1.495280e+02,5.605978e+00,4.405279e-01,1.479274e+02,1.074700e+01,1.376726e+00,2.464906e+00,-6.132800e-03,-3.002346e+05,2.237823e+02,5.271795e+05
5.523700e+01,2.238502e+02,1.496285e+02,5.662522e+00,4.408244e-01,1.480264e+02,1.072349e+01,1.376184e+00,2.463059e+00,-5.444229e-03,-3.002321e+05,2.238785e+02,5.271788e+05
5.525400e+01,2.239532e+02,1.497794e+02,5.747097e+00,4.412697e-01,1.481750e+02,1.068404e+01,1.375212e+00,2.458219e+00,-4.445075e-03,-3.002297e+05,2.239762e+02,5.271781e+05
5.527000e+01,2.240577e+02,1.499306e+02,5.831194e+00,4.417157e-01,1.483238e+02,1.063978e+01,1.374042e+00,2.452059e+00,-3.561689e-03,-3.002273e+05,2.240694e+02,5.271775e+05
5.528700e+01,2.241636e+02,1.500821e+02,5.914729e+00,4.421626e-01,1.484729e+02,1.059089e+01,1.372738e+00,2.445571e+00,-2.799149e-03,-3.002249e+05,2.241695e+02,5.271768e+05
5.530400e+01,2.242709e+02,1.502340e+02,5.997574e+00,4.426104e-01,1.486224e+02,1.053756e+01,1.371281e+00,2.437454e+00,-2.086268e-03,-3.002224e+05,2.242709e+02,5.271761e+05
5.532100e+01,2.243433e+02,1.503354e+02,6.052309e+00,4.429097e-01,1.487222e+02,1.049967e+01,1.370213e+00,2.430981e+00,-1.650465e-03,-3.002200e+05,2.243735e+02,5.271754e+05
5.533700e+01,2.244530e+02,1.504879e+02,6.133579e+00,4.433596e-01,1.488723e+02,1.043956e+01,1.368488e+00,2.420758e+00,-1.082165e-03,-3.002177e+05,2.244714e+02,5.271747e+05
5.535400e+01,2.245640e+02,1.506409e+02,6.213814e+00,4.438108e-01,1.490228e+02,1.037569e+01,1.366674e+00,2.410129e+00,-5.530085e-04,-3.002152e+05,2.245765e+02,5.271740e+05
5.537000e+01,2.246765e+02,1.507944e+02,6.292881e+00,4.442634e-01,1.491738e+02,1.030830e+01,1.364731e+00,2.397796e+00,-6.989567e-05,-3.002129e+05,2.246765e+02,5.271734e+05
5.538700e+01,2.247522e+02,1.508970e+02,6.344853e+00,4.445661e-01,1.492748e+02,1.026159e+01,1.363346e+00,2.388866e+00,1.994900e-04,-3.002104e+05,2.247839e+02,5.271726e+05
5.540400e+01,2.248669e+02,1.510513e+02,6.421666e+00,4.450215e-01,1.494267e+02,1.018907e+01,1.361233e+00,2.375425e+00,5.978304e-04,-3.002080e+05,2.248926e+02,5.271719e+05
5.542000e+01,2.249829e+02,1.512063e+02,6.497080e+00,4.454785e-01,1.495791e+02,1.011380e+01,1.359060e+00,2.361577e+00,9.848754e-04,-3.002057e+05,2.249959e+02,5.271712e+05
5.543700e+01,2.251002e+02,1.513618e+02,6.570966e+00,4.459373e-01,1.497321e+02,1.003610e+01,1.356763e+00,2.346050e+00,1.363613e-03,-3.002032e+05,2.251068e+02,5.271705e+05
5.545400e+01,2.252188e+02,1.515179e+02,6.643258e+00,4.463980e-01,1.498857e+02,9.956296e+00,1.354403e+00,2.330334e+00,1.822705e-03,-3.002008e+05,2.252188e+02,5.271697e+05
5.547000e+01,2.252985e+02,1.516224e+02,6.690572e+00,4.467060e-01,1.499884e+02,9.902051e+00,1.352827e+00,2.319920e+00,2.134568e-03,-3.001984e+05,2.253253e+02,5.271690e+05
5.548700e+01,2.254191e+02,1.517796e+02,6.760187e+00,4.471698e-01,1.501431e+02,9.819263e+00,1.350425e+00,2.303730e+00,2.572210e-03,-3.001960e+05,2.254394e+02,5.271682e+05
5.550400e+01,2.255410e+02,1.519374e+02,6.828076e+00,4.476354e-01,1.502983e+02,9.735018e+00,1.347940e+00,2.286699e+00,3.023592e-03,-3.001935e+05,2.255546e+02,5.271675e+05
5.552000e+01,2.256640e+02,1.520959e+02,6.894228e+00,4.481030e-01,1.504542e+02,9.649562e+00,1.345462e+00,2.269868e+00,3.520643e-03,-3.001912e+05,2.256640e+02,5.271667e+05
5.553700e+01,2.257466e+02,1.522019e+02,6.937370e+00,4.484159e-01,1.505585e+02,9.592001e+00,1.343804e+00,2.258636e+00,3.856877e-03,-3.001887e+05,2.257813e+02,5.271660e+05
5.555400e+01,2.258715e+02,1.523615e+02,7.000600e+00,4.488867e-01,1.507155e+02,9.504927e+00,1.341298e+00,2.241202e+00,4.331518e-03,-3.001863e+05,2.258995e+02,5.271652e+05
5.557000e+01,2.259974e+02,1.525218e+02,7.061994e+00,4.493595e-01,1.508731e+02,9.417184e+00,1.338740e+00,2.223466e+00,4.840992e-03,-3.001840e+05,2.260116e+02,5.271644e+05
5.558700e+01,2.261245e+02,1.526827e+02,7.121564e+00,4.498343e-01,1.510313e+02,9.328968e+00,1.336226e+00,2.206087e+00,5.355152e-03,-3.001815e+05,2.261316e+02,5.271636e+05
5.560400e+01,2.262525e+02,1.528443e+02,7.179306e+00,4.503110e-01,1.511902e+02,9.240436e+00,1.333720e+00,2.188528e+00,5.826726e-03,-3.001790e+05,2.262525e+02,5.271628e+05
5.562100e+01,2.263385e+02,1.529524e+02,7.216749e+00,4.506299e-01,1.512966e+02,9.181335e+00,1.332032e+00,2.176569e+00,6.119971e-03,-3.001766e+05,2.263745e+02,5.271620e+05
5.563700e+01,2.264682e+02,1.531151e+02,7.271325e+00,4.511098e-01,1.514565e+02,9.092729e+00,1.329502e+00,2.158703e+00,6.541921e-03,-3.001742e+05,2.264900e+02,5.271612e+05
5.565400e+01,2.265988e+02,1.532784e+02,7.324010e+00,4.515916e-01,1.516171e+02,9.004316e+00,1.327029e+00,2.141179e+00,6.921030e-03,-3.001718e+05,2.266134e+02,5.271604e+05
5.567000e+01,2.267303e+02,1.534423e+02,7.374787e+00,4.520753e-01,1.517783e+02,8.916261e+00,1.324562e+00,2.123430e+00,7.241760e-03,-3.001694e+05,2.267303e+02,5.271596e+05
5.568700e+01,2.268185e+02,1.535520e+02,7.407551e+00,4.523988e-01,1.518861e+02,8.857859e+00,1.322902e+00,2.111453e+00,7.389570e-03,-3.001670e+05,2.268556e+02,5.271588e+05
5.570400e+01,2.269515e+02,1.537170e+02,7.455067e+00,4.528857e-01,1.520484e+02,8.770861e+00,1.320473e+00,2.093839e+00,7.579101e-03,-3.001645e+05,2.269813e+02,5.271579e+05
5.572000e+01,2.270853e+02,1.538826e+02,7.500651e+00,4.533743e-01,1.522112e+02,8.684728e+00,1.318094e+00,2.076568e+00,7.739025e-03,-3.001622e+05,2.271003e+02,5.271571e+05
5.573700e+01,2.272200e+02,1.540488e+02,7.544297e+00,4.538646e-01,1.523746e+02,8.599627e+00,1.315707e+00,2.059173e+00,7.825321e-03,-3.001597e+05,2.272275e+02,5.271563e+05
5.575400e+01,2.273553e+02,1.542156e+02,7.586005e+00,4.543568e-01,1.525386e+02,8.515734e+00,1.313355e+00,2.042087e+00,7.879236e-03,-3.001572e+05,2.273553e+02,5.271554e+05
5.577000e+01,2.274460e+02,1.543271e+02,7.612756e+00,4.546858e-01,1.526482e+02,8.460541e+00,1.311832e+00,2.031005e+00,7.920508e-03,-3.001549e+05,2.274764e+02,5.271546e+05
5.578700e+01,2.275825e+02,1.544948e+02,7.651327e+00,4.551806e-01,1.528131e+02,8.378936e+00,1.309584e+00,2.014698e+00,7.961830e-03,-3.001524e+05,2.276055e+02,5.271537e+05
5.580400e+01,2.277198e+02,1.546631e+02,7.688042e+00,4.556771e-01,1.529785e+02,8.298856e+00,1.307344e+00,1.998610e+00,7.996545e-03,-3.001500e+05,2.277352e+02,5.271529e+05
5.582000e+01,2.278577e+02,1.548319e+02,7.722939e+00,4.561751e-01,1.531444e+02,8.220389e+00,1.305172e+00,1.982992e+00,8.096186e-03,-3.001476e+05,2.278576e+02,5.271520e+05
5.583700e+01,2.279499e+02,1.549446e+02,7.745214e+00,4.565078e-01,1.532553e+02,8.169014e+00,1.303753e+00,1.972807e+00,8.176295e-03,-3.001452e+05,2.279886e+02,5.271512e+05
5.585400e+01,2.280888e+02,1.551142e+02,7.777164e+00,4.570082e-01,1.534220e+02,8.093382e+00,1.301658e+00,1.957759e+00,8.297667e-03,-3.001427e+05,2.281199e+02,5.271503e+05
5.587000e+01,2.282282e+02,1.552843e+02,7.807351e+00,4.575100e-01,1.535892e+02,8.019567e+00,1.299560e+00,1.942489e+00,8.556105e-03,-3.001403e+05,2.282438e+02,5.271494e+05
5.588700e+01,2.283682e+02,1.554548e+02,7.835779e+00,4.580132e-01,1.537569e+02,7.947689e+00,1.297539e+00,1.927352e+00,8.859104e-03,-3.001379e+05,2.283760e+02,5.271485e+05
5.590400e+01,2.285086e+02,1.556258e+02,7.862477e+00,4.585176e-01,1.539249e+02,7.877859e+00,1.295596e+00,1.912852e+00,9.134327e-03,-3.001354e+05,2.285086e+02,5.271476e+05
5.592000e+01,2.286025e+02,1.557400e+02,7.879330e+00,4.588547e-01,1.540372e+02,7.832509e+00,1.294327e+00,1.903399e+00,9.318257e-03,-3.001331e+05,2.286340e+02,5.271467e+05
5.593700e+01,2.287437e+02,1.559117e+02,7.903197e+00,4.593612e-01,1.542059e+02,7.766409e+00,1.292470e+00,1.889430e+00,9.624412e-03,-3.001306e+05,2.287674e+02,5.271458e+05
5.595400e+01,2.288854e+02,1.560838e+02,7.925413e+00,4.598690e-01,1.543751e+02,7.702741e+00,1.290719e+00,1.876248e+00,9.905355e-03,-3.001281e+05,2.289012e+02,5.271449e+05
5.597000e+01,2.290274e+02,1.562562e+02,7.946043e+00,4.603778e-01,1.545446e+02,7.641616e+00,1.289062e+00,1.864015e+00,1.015702e-02,-3.001258e+05,2.290274e+02,5.271440e+05
5.598700e+01,2.291223e+02,1.563714e+02,7.958931e+00,4.607176e-01,1.546578e+02,7.602337e+00,1.288003e+00,1.856087e+00,1.024192e-02,-3.001233e+05,2.291621e+02,5.271431e+05
5.600400e+01,2.292649e+02,1.565445e+02,7.976983e+00,4.612282e-01,1.548279e+02,7.545747e+00,1.286491e+00,1.844765e+00,1.029112e-02,-3.001208e+05,2.292968e+02,5.271421e+05
5.602000e+01,2.294078e+02,1.567178e+02,7.993549e+00,4.617397e-01,1.549983e+02,7.492070e+00,1.285079e+00,1.834338e+00,1.030817e-02,-3.001184e+05,2.294238e+02,5.271412e+05
5.603700e+01,2.295511e+02,1.568915e+02,8.008720e+00,4.622522e-01,1.551689e+02,7.441381e+00,1.283766e+00,1.825070e+00,1.020534e-02,-3.001160e+05,2.295591e+02,5.271403e+05
5.605400e+01,2.296946e+02,1.570654e+02,8.022530e+00,4.627654e-01,1.553399e+02,7.393784e+00,1.282547e+00,1.816398e+00,9.870197e-03,-3.001135e+05,2.296946e+02,5.271393e+05
5.607000e+01,2.297904e+02,1.571815e+02,8.031003e+00,4.631080e-01,1.554540e+02,7.363834e+00,1.281791e+00,1.811092e+00,9.602543e-03,-3.001111e+05,2.298226e+02,5.271384e+05
5.608700e+01,2.299344e+02,1.573559e+02,8.042691e+00,4.636224e-01,1.556254e+02,7.321616e+00,1.280740e+00,1.804273e+00,9.174017e-03,-3.001086e+05,2.299585e+02,5.271375e+05
5.610400e+01,2.300785e+02,1.575304e+02,8.053267e+00,4.641374e-01,1.557969e+02,7.282640e+00,1.279795e+00,1.798927e+00,8.554013e-03,-3.001062e+05,2.300946e+02,5.271365e+05
5.612000e+01,2.302229e+02,1.577051e+02,8.062822e+00,4.646529e-01,1.559686e+02,7.246868e+00,1.278951e+00,1.794520e+00,7.888907e-03,-3.001038e+05,2.302229e+02,5.271356e+05
5.613700e+01,2.303193e+02,1.578217e+02,8.068677e+00,4.649969e-01,1.560831e+02,7.224762e+00,1.278446e+00,1.792272e+00,7.432650e-03,-3.001013e+05,2.303596e+02,5.271346e+05
5.615400e+01,2.304639e+02,1.579966e+02,8.076790e+00,4.655130e-01,1.562551e+02,7.194109e+00,1.277775e+00,1.790178e+00,6.763160e-03,-3.000988e+05,2.304963e+02,5.271336e+05
5.617000e+01,2.306088e+02,1.581716e+02,8.084266e+00,4.660295e-01,1.564271e+02,7.166207e+00,1.277214e+00,1.790063e+00,6.073228e-03,-3.000965e+05,2.306250e+02,5.271326e+05
5.618700e+01,2.307538e+02,1.583467e+02,8.091233e+00,4.665461e-01,1.565991e+02,7.140708e+00,1.276732e+00,1.790728e+00,5.529463e-03,-3.000940e+05,2.307619e+02,5.271316e+05
5.620400e+01,2.308989e+02,1.585218e+02,8.097758e+00,4.670628e-01,1.567712e+02,7.117265e+00,1.276305e+00,1.791924e+00,5.026686e-03,-3.000915e+05,2.308989e+02,5.271306e+05
5.622000e+01,2.309958e+02,1.586386e+02,8.101905e+00,4.674074e-01,1.568860e+02,7.102591e+00,1.276052e+00,1.793264e+00,4.698141e-03,-3.000892e+05,2.310282e+02,5.271297e+05
5.623700e+01,2.311411e+02,1.588138e+02,8.107885e+00,4.679242e-01,1.570581e+02,7.081707e+00,1.275713e+00,1.795842e+00,4.256311e-03,-3.000867e+05,2.311654e+02,5.271287e+05
5.625400e+01,2.312866e+02,1.589889e+02,8.113564e+00,4.684411e-01,1.572302e+02,7.061871e+00,1.275391e+00,1.798036e+00,3.886122e-03,-3.000842e+05,2.313028e+02,5.271276e+05
5.627000e+01,2.314322e+02,1.591641e+02,8.118921e+00,4.689581e-01,1.574024e+02,7.042800e+00,1.275077e+00,1.800015e+00,3.520074e-03,-3.000818e+05,2.314322e+02,5.271267e+05
5.628700e+01,2.315293e+02,1.592809e+02,8.122307e+00,4.693028e-01,1.575171e+02,7.030387e+00,1.274879e+00,1.801288e+00,3.218882e-03,-3.000793e+05,2.315699e+02,5.271256e+05
5.630400e+01,2.316750e+02,1.594562e+02,8.127044e+00,4.698199e-01,1.576893e+02,7.012135e+00,1.274563e+00,1.802311e+00,2.739010e-03,-3.000768e+05,2.317075e+02,5.271246e+05
5.632000e+01,2.318208e+02,1.596315e+02,8.131298e+00,4.703372e-01,1.578616e+02,6.994303e+00,1.274225e+00,1.802470e+00,2.238656e-03,-3.000745e+05,2.318371e+02,5.271236e+05
5.633700e+01,2.319667e+02,1.598068e+02,8.134996e+00,4.708546e-01,1.580339e+02,6.976955e+00,1.273854e+00,1.801403e+00,1.722860e-03,-3.000720e+05,2.319749e+02,5.271226e+05
5.635400e+01,2.321127e+02,1.599823e+02,8.137972e+00,4.713723e-01,1.582063e+02,6.960295e+00,1.273436e+00,1.798283e+00,1.130320e-03,-3.000695e+05,2.321127e+02,5.271215e+05
5.637000e+01,2.322100e+02,1.600993e+02,8.139507e+00,4.717176e-01,1.583212e+02,6.949704e+00,1.273152e+00,1.795725e+00,7.215556e-04,-3.000671e+05,2.322426e+02,5.271205e+05
5.638700e+01,2.323561e+02,1.602749e+02,8.141138e+00,4.722358e-01,1.584938e+02,6.934803e+00,1.272746e+00,1.792089e+00,9.318428e-05,-3.000646e+05,2.323805e+02,5.271194e+05
5.640400e+01,2.325022e+02,1.604506e+02,8.141897e+00,4.727543e-01,1.586664e+02,6.921402e+00,1.272283e+00,1.786830e+00,-8.066989e-04,-3.000621e+05,2.325185e+02,5.271184e+05
5.642100e+01,2.326483e+02,1.606265e+02,8.141603e+00,4.732733e-01,1.588392e+02,6.910020e+00,1.271809e+00,1.780612e+00,-1.913034e-03,-3.000596e+05,2.326565e+02,5.271173e+05
5.643700e+01,2.327457e+02,1.607438e+02,8.140834e+00,4.736194e-01,1.589545e+02,6.903832e+00,1.271522e+00,1.776506e+00,-2.651141e-03,-3.000572e+05,2.327864e+02,5.271163e+05
5.645400e+01,2.328919e+02,1.609198e+02,8.138992e+00,4.741389e-01,1.591274e+02,6.896992e+00,1.271214e+00,1.772290e+00,-3.698472e-03,-3.000547e+05,2.329244e+02,5.271152e+05
5.647000e+01,2.330381e+02,1.610959e+02,8.136336e+00,4.746586e-01,1.593005e+02,6.893585e+00,1.270944e+00,1.767665e+00,-4.899415e-03,-3.000524e+05,2.330543e+02,5.271142e+05
5.648700e+01,2.331842e+02,1.612721e+02,8.132965e+00,4.751786e-01,1.594736e+02,6.894194e+00,1.270792e+00,1.764189e+00,-6.051714e-03,-3.000499e+05,2.331923e+02,5.271131e+05
5.650400e+01,2.333304e+02,1.614483e+02,8.129149e+00,4.756986e-01,1.596467e+02,6.899284e+00,1.270866e+00,1.764031e+00,-7.169128e-03,-3.000474e+05,2.333304e+02,5.271120e+05
5.652000e+01,2.334278e+02,1.615658e+02,8.126518e+00,4.760451e-01,1.597621e+02,6.905296e+00,1.271033e+00,1.765536e+00,-7.942214e-03,-3.000450e+05,2.334603e+02,5.271109e+05
5.653700e+01,2.335739e+02,1.617419e+02,8.122580e+00,4.765649e-01,1.599351e+02,6.918431e+00,1.271415e+00,1.769147e+00,-9.115626e-03,-3.000425e+05,2.335983e+02,5.271098e+05
5.655400e+01,2.337201e+02,1.619180e+02,8.118866e+00,4.770844e-01,1.601081e+02,6.936649e+00,1.271989e+00,1.775071e+00,-1.018160e-02,-3.000400e+05,2.337363e+02,5.271087e+05
5.657000e+01,2.338662e+02,1.620938e+02,8.115694e+00,4.776033e-01,1.602808e+02,6.959978e+00,1.272832e+00,1.784676e+00,-1.122883e-02,-3.000376e+05,2.338662e+02,5.271076e+05
5.658700e+01,2.339637e+02,1.622109e+02,8.114055e+00,4.779490e-01,1.603959e+02,6.978276e+00,1.273542e+00,1.792849e+00,-1.189541e-02,-3.000351e+05,2.340043e+02,5.271065e+05
5.660400e+01,2.341099e+02,1.623864e+02,8.112482e+00,4.784668e-01,1.605683e+02,7.009681e+00,1.274723e+00,1.806383e+00,-1.277067e-02,-3.000326e+05,2.341424e+02,5.271053e+05
5.662000e+01,2.342562e+02,1.625616e+02,8.112137e+00,4.789838e-01,1.607404e+02,7.045625e+00,1.276076e+00,1.821709e+00,-1.357310e-02,-3.000302e+05,2.342724e+02,5.271043e+05
5.663700e+01,2.344025e+02,1.627365e+02,8.113319e+00,4.794997e-01,1.609121e+02,7.085715e+00,1.277710e+00,1.840821e+00,-1.429100e-02,-3.000277e+05,2.344106e+02,5.271031e+05
5.665400e+01,2.345490e+02,1.629109e+02,8.116350e+00,4.800145e-01,1.610834e+02,7.129378e+00,1.279531e+00,1.862329e+00,-1.478739e-02,-3.000252e+05,2.345490e+02,5.271020e+05
5.667000e+01,2.346467e+02,1.630269e+02,8.119460e+00,4.803570e-01,1.611975e+02,7.160203e+00,1.280786e+00,1.877020e+00,-1.506863e-02,-3.000228e+05,2.346792e+02,5.271009e+05
